Date,HomeTeam,AwayTeam,Referee,HPPG,HPPGH,HPPG_FORM,HPPGH_FORM,APPG,APPGA,APPG_FORM,APPGA_FORM,HGS,HGSH,HGS_FORM,HGSH_FORM,AGS,AGSA,AGS_FORM,AGSA_FORM,HGC,HGCH,HGC_FORM,HGCH_FORM,AGC,AGCA,AGC_FORM,AGCA_FORM,HCS,HCSH,HCS_FORM,HCSH_FORM,ACS,ACSA,ACS_FORM,ACSA_FORM,HPOS,APOS,HPDU,HPDD,APDU,APDD,HS_FORM,AS_FORM,HST_FORM,AST_FORM,HF_FORM,AF_FORM,HC_FORM,AC_FORM,HY_FORM,AY_FORM,HR_FORM,AR_FORM,FTR
26/12/2020,Fulham,Southampton,D England,0.7142857142857143,0.7142857142857143,1.2,1.0,1.7142857142857142,1.7142857142857142,1.4,1.8,0.9285714285714286,0.8571428571428571,0.8,1.2,1.7857142857142858,1.7142857142857142,1.6,2.2,1.6428571428571428,1.7142857142857142,1.0,1.2,1.3571428571428572,1.4285714285714286,1.2,1.8,0.14285714285714285,0.2857142857142857,0.2,0.4,0.35714285714285715,0.14285714285714285,0.2,0.0,18,7,2.0,3.0,1.0,1.0,9.2,11.6,3.8,4.0,13.6,10.8,4.8,5.8,1.6,1.8,0.2,0.0,D
26/12/2020,Arsenal,Chelsea,M Oliver,1.0,1.0,0.2,0.2,1.7857142857142858,1.5714285714285714,1.4,1.4,0.8571428571428571,0.8571428571428571,0.6,0.4,2.0714285714285716,1.7142857142857142,1.4,1.2,1.2857142857142858,1.4285714285714286,1.6,1.6,1.0,1.0,0.8,0.6,0.21428571428571427,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.4,0.6,15,5,3.0,1.0,1.0,0.0,12.8,14.0,3.2,5.4,10.4,13.2,7.0,5.6,2.2,1.8,0.4,0.0,H
26/12/2020,Man City,Newcastle,A Marriner,1.7692307692307692,1.8333333333333333,2.2,2.2,1.3846153846153846,1.3333333333333333,1.4,1.0,1.4615384615384615,2.0,1.8,2.0,1.3076923076923077,1.3333333333333333,1.4,1.2,0.9230769230769231,1.1666666666666667,0.2,0.4,1.6923076923076923,1.5,1.8,1.8,0.46153846153846156,0.5,0.8,0.6,0.15384615384615385,0.3333333333333333,0.2,0.2,8,12,1.0,1.0,2.0,0.0,16.2,11.2,5.2,4.8,8.2,10.0,7.4,4.0,1.0,1.6,0.0,0.0,H
26/12/2020,Sheffield United,Everton,D Coote,0.14285714285714285,0.14285714285714285,0.2,0.2,1.8571428571428572,1.8571428571428572,2.0,1.4,0.5714285714285714,0.5714285714285714,0.8,0.8,1.7857142857142858,1.4285714285714286,1.2,1.4,1.7857142857142858,1.5714285714285714,2.0,1.6,1.3571428571428572,1.1428571428571428,0.6,1.4,0.0,0.0,0.0,0.0,0.21428571428571427,0.2857142857142857,0.4,0.2,20,4,5.0,0.0,0.0,1.0,9.0,11.4,3.0,5.2,12.8,9.0,5.4,4.8,2.6,1.4,0.2,0.0,A
27/12/2020,Leeds,Burnley,R Jones,1.2142857142857142,1.1428571428571428,1.2,0.8,1.0,0.8571428571428571,1.6,1.2,1.7142857142857142,1.7142857142857142,2.0,1.4,0.6153846153846154,0.5714285714285714,0.8,0.2,2.142857142857143,1.8571428571428572,2.6,1.8,1.4615384615384615,1.7142857142857142,1.4,1.0,0.2857142857142857,0.14285714285714285,0.2,0.2,0.38461538461538464,0.5714285714285714,0.4,0.8,15,16,0.0,4.0,4.0,1.0,17.2,8.6,6.0,2.8,10.2,10.2,6.2,3.6,1.6,0.8,0.0,0.0,H
27/12/2020,West Ham,Brighton,S Hooper,1.5,1.5714285714285714,1.4,1.6,0.8571428571428571,1.1428571428571428,0.6,1.0,1.5,1.4285714285714286,1.2,1.2,1.1428571428571428,1.2857142857142858,0.6,0.8,1.3571428571428572,1.1428571428571428,1.8,1.2,1.5714285714285714,1.5714285714285714,1.4,1.4,0.2857142857142857,0.2857142857142857,0.0,0.2,0.21428571428571427,0.2857142857142857,0.2,0.2,10,17,4.0,1.0,1.0,1.0,11.8,13.0,3.6,4.0,10.6,10.4,4.6,7.0,0.6,1.4,0.0,0.0,D
27/12/2020,Liverpool,West Brom,K Friend,2.2142857142857144,3.0,2.2,3.0,0.5,0.2857142857142857,0.8,0.4,2.5714285714285716,2.857142857142857,3.0,2.6,0.7142857142857143,0.7142857142857143,0.8,0.6,1.3571428571428572,1.0,0.6,0.6,2.0714285714285716,2.0,2.2,1.4,0.2857142857142857,0.2857142857142857,0.4,0.4,0.14285714285714285,0.0,0.2,0.0,1,19,0.0,2.0,4.0,5.0,12.0,9.0,6.6,3.0,9.0,10.8,5.2,4.8,0.6,2.2,0.0,0.4,D
27/12/2020,Wolves,Tottenham,P Tierney,1.4285714285714286,1.5714285714285714,1.2,1.6,1.7857142857142858,2.0,1.0,1.6,1.0,1.1428571428571428,1.0,1.2,1.7857142857142858,2.142857142857143,0.8,0.8,1.3571428571428572,1.0,1.8,0.8,1.0,0.8571428571428571,1.0,0.6,0.2857142857142857,0.2857142857142857,0.0,0.2,0.35714285714285715,0.42857142857142855,0.4,0.6,11,8,1.0,2.0,0.0,0.0,12.6,8.2,4.4,3.0,15.4,12.0,5.4,4.4,2.0,1.6,0.0,0.0,D
28/12/2020,Crystal Palace,Leicester,G Scott,1.2,1.1428571428571428,1.0,1.0,1.8666666666666667,2.5714285714285716,2.0,2.4,1.2666666666666666,1.1428571428571428,1.4,1.2,1.8666666666666667,2.4285714285714284,1.8,1.8,1.8666666666666667,2.0,2.6,2.4,1.2666666666666666,1.0,1.0,1.0,0.06666666666666667,0.14285714285714285,0.0,0.0,0.3333333333333333,0.42857142857142855,0.4,0.4,14,3,0.0,1.0,1.0,1.0,12.0,13.8,4.4,3.6,12.8,10.2,4.4,5.2,1.8,2.2,0.2,0.0,D
28/12/2020,Chelsea,Aston Villa,S Attwell,1.6666666666666667,2.0,1.2,2.2,1.9230769230769231,2.5,2.0,2.4,2.0,2.4285714285714284,1.6,2.6,2.076923076923077,2.0,1.6,1.8,1.1333333333333333,1.0,1.4,1.0,1.0,0.3333333333333333,0.4,0.4,0.4,0.42857142857142855,0.2,0.4,0.6153846153846154,0.8333333333333334,0.8,0.8,8,7,0.0,0.0,1.0,0.0,15.2,19.2,5.4,7.0,11.2,13.0,6.8,7.4,1.2,2.0,0.0,0.2,D
29/12/2020,Brighton,Arsenal,M Atkinson,0.8666666666666667,0.5714285714285714,0.6,0.8,1.1333333333333333,1.0,0.8,0.8,1.2,1.0,0.8,0.8,1.0,0.8571428571428571,1.0,0.4,1.6,1.5714285714285714,1.6,1.0,1.2666666666666666,1.1428571428571428,1.4,1.0,0.2,0.14285714285714285,0.2,0.2,0.2,0.42857142857142855,0.0,0.4,16,15,4.0,0.0,1.0,4.0,13.4,13.2,4.2,4.2,10.2,10.4,7.0,6.8,1.0,2.0,0.0,0.4,A
29/12/2020,Burnley,Sheffield United,C Kavanagh,0.9285714285714286,1.1666666666666667,1.6,1.4,0.13333333333333333,0.14285714285714285,0.2,0.2,0.5714285714285714,0.6666666666666666,0.8,0.8,0.5333333333333333,0.5714285714285714,0.8,0.6,1.4285714285714286,1.1666666666666667,0.6,1.2,1.7333333333333334,2.0,2.0,2.2,0.35714285714285715,0.16666666666666666,0.4,0.2,0.0,0.0,0.0,0.0,17,20,0.0,2.0,6.0,0.0,9.6,6.8,3.8,2.4,12.2,13.2,5.2,4.8,1.4,2.4,0.0,0.2,H
29/12/2020,Southampton,West Ham,A Madley,1.6666666666666667,1.7142857142857142,1.6,1.8,1.4666666666666666,1.4285714285714286,1.0,1.4,1.6666666666666667,1.8571428571428572,1.2,1.8,1.5333333333333334,1.5714285714285714,1.2,1.4,1.2666666666666666,1.2857142857142858,0.6,0.8,1.4,1.5714285714285714,2.0,1.8,0.4,0.5714285714285714,0.4,0.6,0.26666666666666666,0.2857142857142857,0.0,0.2,9,10,1.0,3.0,3.0,1.0,10.2,12.8,3.4,4.0,10.8,7.8,5.4,5.0,1.6,0.4,0.0,0.0,D
29/12/2020,West Brom,Leeds,L Mason,0.5333333333333333,0.7142857142857143,0.4,0.8,1.3333333333333333,1.2857142857142858,1.2,1.2,0.7333333333333333,0.7142857142857143,0.8,0.4,1.6666666666666667,1.7142857142857142,2.0,1.6,2.0,2.142857142857143,2.4,1.8,2.0,2.4285714285714284,2.6,2.6,0.13333333333333333,0.2857142857142857,0.0,0.4,0.3333333333333333,0.42857142857142855,0.2,0.4,19,12,3.0,6.0,1.0,1.0,6.6,14.8,2.4,5.4,9.8,9.0,2.6,6.6,2.0,1.2,0.4,0.0,A
29/12/2020,Man United,Wolves,J Moss,1.9285714285714286,1.1428571428571428,2.2,1.6,1.4,1.2857142857142858,0.8,1.2,2.142857142857143,1.2857142857142858,2.8,1.4,1.0,0.8571428571428571,0.8,0.8,1.6428571428571428,1.7142857142857142,1.4,0.6,1.3333333333333333,1.7142857142857142,1.8,1.6,0.21428571428571427,0.42857142857142855,0.2,0.6,0.26666666666666666,0.2857142857142857,0.0,0.2,4,11,2.0,1.0,1.0,1.0,15.0,12.6,6.8,4.6,10.8,16.8,4.4,6.4,1.0,2.0,0.0,0.0,H
30/12/2020,Newcastle,Liverpool,P Tierney,1.2857142857142858,1.4285714285714286,1.4,1.4,2.1333333333333333,1.4285714285714286,2.2,1.4,1.2142857142857142,1.2857142857142858,1.4,1.2,2.466666666666667,2.2857142857142856,3.0,2.4,1.7142857142857142,1.8571428571428572,1.8,1.8,1.3333333333333333,1.7142857142857142,0.6,1.0,0.14285714285714285,0.0,0.2,0.0,0.26666666666666666,0.2857142857142857,0.4,0.2,15,1,1.0,2.0,0.0,2.0,11.0,14.2,5.0,6.6,10.2,8.0,3.2,6.2,1.6,0.4,0.0,0.0,D
01/01/2021,Everton,West Ham,K Friend,1.9333333333333333,1.8571428571428572,2.6,1.4,1.4375,1.375,1.2,1.4,1.7333333333333334,2.142857142857143,1.4,1.2,1.4375,1.375,1.0,0.8,1.2666666666666666,1.5714285714285714,0.4,1.4,1.3125,1.375,1.4,1.2,0.26666666666666666,0.14285714285714285,0.6,0.2,0.3125,0.375,0.2,0.4,4,10,0.0,3.0,3.0,0.0,9.8,10.6,4.2,3.4,9.4,9.0,4.6,4.6,2.0,0.6,0.0,0.0,A
01/01/2021,Man United,Aston Villa,M Oliver,2.0,1.375,2.2,2.0,1.8571428571428572,2.2857142857142856,2.2,2.0,2.066666666666667,1.25,2.4,1.6,2.0,1.8571428571428572,1.6,1.8,1.5333333333333334,1.5,1.2,0.6,1.0,0.42857142857142855,0.2,0.6,0.26666666666666666,0.5,0.4,0.6,0.5714285714285714,0.7142857142857143,0.8,0.6,2,5,3.0,1.0,3.0,0.0,14.2,18.0,6.2,6.2,11.0,12.2,4.0,6.8,1.2,2.0,0.0,0.2,H
02/01/2021,Tottenham,Leeds,D Coote,1.7333333333333334,1.5714285714285714,1.0,2.0,1.4375,1.5,1.8,1.2,1.7333333333333334,1.4285714285714286,1.0,1.8,1.875,2.125,2.8,2.0,1.0,1.1428571428571428,1.2,1.2,1.875,2.125,2.0,2.6,0.3333333333333333,0.2857142857142857,0.2,0.4,0.375,0.5,0.4,0.4,7,11,0.0,0.0,3.0,2.0,8.4,16.0,3.4,6.0,12.8,9.2,4.2,7.8,1.4,1.0,0.0,0.0,H
02/01/2021,Crystal Palace,Sheffield United,S Attwell,1.1875,1.125,0.6,1.0,0.125,0.125,0.2,0.2,1.25,1.125,0.6,1.2,0.5,0.5,0.6,0.4,1.8125,1.875,2.6,2.4,1.6875,1.875,1.8,2.0,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,15,20,0.0,3.0,6.0,0.0,9.2,7.4,3.4,2.8,11.6,14.0,3.6,4.6,1.4,2.6,0.2,0.2,H
02/01/2021,Brighton,Wolves,A Madley,0.8125,0.5,0.6,0.6,1.3125,1.125,0.8,0.6,1.125,0.875,0.6,0.6,0.9375,0.75,0.8,0.6,1.5625,1.5,1.4,1.0,1.3125,1.625,1.2,1.8,0.1875,0.125,0.2,0.2,0.25,0.25,0.0,0.0,17,12,3.0,2.0,2.0,1.0,13.6,12.6,3.8,5.0,10.0,15.4,7.2,5.6,0.8,2.0,0.0,0.0,D
02/01/2021,West Brom,Arsenal,M Atkinson,0.5,0.625,0.4,0.6,1.25,1.25,1.4,1.4,0.6875,0.625,0.6,0.4,1.0,0.875,1.2,0.6,2.1875,2.5,2.4,2.8,1.1875,1.0,1.0,0.8,0.125,0.25,0.0,0.2,0.25,0.5,0.2,0.6,19,13,3.0,6.0,1.0,1.0,5.6,13.2,1.8,4.4,9.2,8.8,2.4,5.8,1.6,1.6,0.2,0.4,A
03/01/2021,Newcastle,Leicester,R Jones,1.2666666666666666,1.375,1.0,1.6,1.8125,2.375,1.6,2.0,1.1333333333333333,1.125,1.0,1.0,1.8125,2.25,1.6,1.8,1.6,1.625,1.8,1.0,1.25,1.0,1.0,1.2,0.2,0.125,0.2,0.2,0.3125,0.375,0.4,0.2,15,4,3.0,3.0,0.0,0.0,9.8,14.6,4.0,3.4,10.0,10.4,3.6,5.2,1.6,1.8,0.0,0.0,A
03/01/2021,Chelsea,Man City,A Taylor,1.625,1.875,0.8,2.2,1.8571428571428572,1.7142857142857142,2.2,1.6,1.9375,2.25,1.2,2.2,1.5,1.0,1.2,0.6,1.125,1.0,1.4,0.6,0.8571428571428571,0.7142857142857143,0.2,0.6,0.375,0.375,0.2,0.4,0.5,0.42857142857142855,0.8,0.6,6,8,3.0,0.0,0.0,0.0,13.8,14.6,4.2,5.2,12.0,6.8,7.4,7.6,1.8,1.4,0.0,0.0,A
04/01/2021,Southampton,Liverpool,A Marriner,1.625,1.625,1.2,1.4,2.0625,1.375,1.8,1.4,1.5625,1.625,0.8,1.4,2.3125,2.0,2.2,2.0,1.1875,1.125,0.4,0.8,1.25,1.5,0.6,0.6,0.4375,0.625,0.6,0.6,0.3125,0.375,0.4,0.4,9,1,0.0,0.0,0.0,0.0,9.8,14.2,3.4,6.2,11.6,9.0,5.6,7.8,1.6,0.8,0.0,0.0,H
12/01/2021,Sheffield United,Newcastle,A Madley,0.11764705882352941,0.125,0.2,0.0,1.1875,1.1428571428571428,0.4,0.8,0.47058823529411764,0.5,0.6,0.6,1.125,1.1428571428571428,0.8,1.0,1.7058823529411764,1.5,1.6,1.6,1.625,1.5714285714285714,2.0,2.0,0.0,0.0,0.0,0.0,0.1875,0.2857142857142857,0.2,0.2,20,15,6.0,0.0,3.0,3.0,8.2,9.0,3.2,3.0,14.8,10.2,5.0,3.4,3.0,1.2,0.2,0.0,H
12/01/2021,Burnley,Man United,K Friend,1.0666666666666667,1.4285714285714286,2.0,2.0,2.0625,2.7142857142857144,2.6,2.6,0.6,0.7142857142857143,0.8,1.0,2.0625,3.0,2.8,2.8,1.3333333333333333,1.0,0.4,1.0,1.5,1.5714285714285714,1.4,1.6,0.4,0.2857142857142857,0.6,0.4,0.25,0.0,0.2,0.0,16,2,3.0,2.0,0.0,1.0,9.0,15.8,3.8,7.6,13.6,12.8,4.2,4.2,1.6,1.8,0.0,0.0,A
12/01/2021,Wolves,Everton,M Atkinson,1.2941176470588236,1.5,1.0,1.6,1.8125,2.0,2.4,2.0,1.0588235294117647,1.125,1.4,1.2,1.625,1.375,1.2,1.6,1.411764705882353,1.0,1.6,0.8,1.25,1.0,0.4,1.0,0.23529411764705882,0.25,0.0,0.2,0.25,0.375,0.6,0.4,13,7,1.0,0.0,0.0,3.0,11.6,9.2,4.4,3.4,12.4,9.4,6.2,4.8,1.8,2.4,0.0,0.0,A
13/01/2021,Man City,Brighton,D England,1.9333333333333333,2.0,2.2,2.2,0.8235294117647058,1.125,0.8,1.0,1.6,2.0,1.4,2.2,1.2352941176470589,1.375,1.2,1.0,0.8666666666666667,1.0,0.4,0.4,1.6470588235294117,1.625,1.4,1.6,0.4666666666666667,0.5714285714285714,0.6,0.6,0.17647058823529413,0.25,0.2,0.2,6,17,0.0,0.0,2.0,3.0,15.0,13.8,5.2,3.8,7.4,10.4,6.4,7.2,1.6,1.0,0.0,0.0,H
13/01/2021,Tottenham,Fulham,P Tierney,1.8125,1.75,1.0,2.4,0.7333333333333333,0.7142857142857143,0.8,1.0,1.8125,1.625,1.2,1.8,0.8666666666666667,1.0,0.4,0.8,0.9375,1.0,1.2,0.6,1.5333333333333334,1.5714285714285714,0.8,1.2,0.375,0.375,0.2,0.6,0.2,0.0,0.4,0.0,5,18,3.0,0.0,3.0,3.0,11.2,9.2,4.2,3.0,12.6,12.4,4.2,5.0,1.6,1.6,0.2,0.2,D
14/01/2021,Arsenal,Crystal Palace,A Marriner,1.3529411764705883,1.25,2.0,0.8,1.2941176470588236,1.25,1.0,0.8,1.1764705882352942,1.125,2.0,1.0,1.2941176470588236,1.375,0.8,1.2,1.1176470588235294,1.375,0.8,1.6,1.7058823529411764,1.75,2.4,1.6,0.29411764705882354,0.0,0.4,0.0,0.11764705882352941,0.0,0.2,0.0,11,13,3.0,0.0,1.0,0.0,13.8,7.8,5.6,3.2,8.6,10.2,4.2,3.4,1.6,1.4,0.2,0.2,D
16/01/2021,Wolves,West Brom,M Oliver,1.2222222222222223,1.3333333333333333,0.4,1.0,0.47058823529411764,0.375,0.4,0.4,1.0555555555555556,1.1111111111111112,1.2,1.0,0.6470588235294118,0.75,0.4,0.6,1.4444444444444444,1.1111111111111112,1.8,1.2,2.2941176470588234,1.875,2.8,1.4,0.2222222222222222,0.2222222222222222,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,14,19,1.0,3.0,4.0,3.0,11.6,4.4,4.2,1.8,11.2,8.2,6.4,2.4,1.8,1.2,0.0,0.2,A
16/01/2021,Leeds,Brighton,K Friend,1.3529411764705883,1.375,1.8,1.4,0.7777777777777778,1.0,0.6,1.0,1.7647058823529411,1.625,2.6,1.6,1.1666666666666667,1.2222222222222223,1.2,0.8,1.9411764705882353,1.625,2.2,1.6,1.6111111111111112,1.5555555555555556,1.6,1.4,0.35294117647058826,0.25,0.4,0.4,0.16666666666666666,0.2222222222222222,0.0,0.2,12,17,1.0,0.0,2.0,2.0,17.0,13.0,5.6,3.2,9.4,10.6,7.8,6.4,1.0,1.4,0.0,0.0,A
16/01/2021,West Ham,Burnley,C Kavanagh,1.5294117647058822,1.5,1.2,1.6,1.0,0.75,1.4,1.0,1.411764705882353,1.5,0.8,1.4,0.5625,0.5,0.6,0.2,1.2352941176470589,1.25,1.2,1.4,1.3125,1.625,0.6,1.2,0.35294117647058826,0.25,0.4,0.2,0.375,0.5,0.4,0.6,10,16,0.0,2.0,3.0,2.0,9.0,9.2,2.8,3.4,8.4,14.4,4.2,4.0,0.2,1.6,0.0,0.0,H
16/01/2021,Fulham,Chelsea,P Bankes,0.75,0.75,1.0,1.2,1.5294117647058822,1.375,0.8,1.2,0.875,0.75,0.6,1.0,1.8823529411764706,1.625,1.4,1.4,1.5,1.5,0.6,0.8,1.2352941176470589,1.25,1.8,1.2,0.1875,0.375,0.4,0.6,0.35294117647058826,0.375,0.2,0.4,18,9,2.0,4.0,0.0,0.0,11.0,13.6,3.6,4.0,14.2,12.0,5.4,7.2,2.0,1.8,0.2,0.0,A
16/01/2021,Leicester,Southampton,S Attwell,1.8823529411764706,1.25,1.6,1.4,1.7058823529411764,1.625,1.2,1.8,1.8235294117647058,1.375,1.4,1.4,1.5294117647058822,1.5,0.4,1.6,1.2352941176470589,1.5,1.2,1.2,1.1176470588235294,1.25,0.4,1.2,0.29411764705882354,0.25,0.2,0.4,0.47058823529411764,0.25,0.6,0.2,4,7,0.0,0.0,1.0,3.0,13.4,8.0,2.8,2.8,10.8,11.0,4.6,4.2,1.8,1.8,0.0,0.0,H
17/01/2021,Sheffield United,Tottenham,A Marriner,0.2777777777777778,0.4444444444444444,0.8,0.6,1.7647058823529411,1.875,1.0,1.2,0.5,0.5555555555555556,0.4,0.8,1.7647058823529411,2.0,1.2,0.8,1.6111111111111112,1.3333333333333333,1.0,1.4,0.9411764705882353,0.875,1.2,0.8,0.05555555555555555,0.1111111111111111,0.2,0.2,0.35294117647058826,0.375,0.2,0.4,20,6,6.0,0.0,2.0,1.0,9.2,11.4,2.8,4.2,14.0,13.0,4.8,4.0,2.8,1.6,0.2,0.2,A
17/01/2021,Liverpool,Man United,P Tierney,1.9411764705882353,2.75,1.6,2.6,2.1176470588235294,2.75,2.6,2.6,2.176470588235294,2.625,2.0,2.4,2.0,2.75,2.4,2.4,1.2352941176470589,1.0,0.6,0.6,1.411764705882353,1.375,1.0,1.4,0.29411764705882354,0.25,0.4,0.4,0.29411764705882354,0.125,0.4,0.2,3,1,2.0,1.0,0.0,1.0,15.2,15.6,5.2,7.4,10.4,13.8,8.2,4.4,1.2,1.8,0.0,0.0,D
17/01/2021,Man City,Crystal Palace,L Mason,2.0,2.125,2.6,2.6,1.2777777777777777,1.2222222222222223,1.0,1.0,1.5625,1.875,1.6,2.2,1.2222222222222223,1.2222222222222223,0.6,1.2,0.8125,0.875,0.4,0.2,1.6111111111111112,1.5555555555555556,2.2,1.2,0.5,0.625,0.6,0.8,0.16666666666666666,0.1111111111111111,0.4,0.2,4,13,1.0,0.0,0.0,1.0,16.4,8.6,6.0,3.2,7.0,10.0,7.4,3.4,1.4,1.4,0.0,0.0,H
18/01/2021,Arsenal,Newcastle,D Coote,1.3333333333333333,1.2222222222222223,2.0,1.0,1.1176470588235294,1.0,0.4,0.6,1.1111111111111112,1.0,1.8,1.0,1.0588235294117647,1.0,0.4,0.8,1.0555555555555556,1.2222222222222223,0.6,1.0,1.588235294117647,1.5,1.2,2.0,0.3333333333333333,0.1111111111111111,0.6,0.2,0.17647058823529413,0.25,0.2,0.2,11,15,2.0,1.0,3.0,2.0,14.2,8.4,5.6,2.8,8.0,10.0,5.2,3.0,1.6,1.6,0.0,0.2,H
19/01/2021,West Ham,West Brom,G Scott,1.6111111111111112,1.6666666666666667,1.6,1.6,0.6111111111111112,0.6666666666666666,0.8,1.0,1.3888888888888888,1.4444444444444444,0.8,1.4,0.7777777777777778,1.0,0.8,1.2,1.1666666666666667,1.1111111111111112,1.0,1.4,2.2777777777777777,1.8888888888888888,3.0,1.4,0.3888888888888889,0.3333333333333333,0.6,0.2,0.1111111111111111,0.0,0.0,0.0,9,19,0.0,2.0,1.0,6.0,10.2,5.8,3.2,2.6,9.2,9.4,4.6,2.0,0.6,0.8,0.0,0.2,H
19/01/2021,Leicester,Chelsea,C Pawson,1.9444444444444444,1.4444444444444444,2.2,1.4,1.6111111111111112,1.5555555555555556,1.4,1.2,1.8333333333333333,1.4444444444444444,1.8,1.6,1.8333333333333333,1.5555555555555556,1.4,1.0,1.1666666666666667,1.3333333333333333,0.8,1.2,1.1666666666666667,1.1111111111111112,1.4,1.2,0.3333333333333333,0.3333333333333333,0.4,0.4,0.3888888888888889,0.4444444444444444,0.4,0.4,3,7,0.0,1.0,3.0,0.0,13.8,15.2,3.4,4.6,10.4,11.6,4.2,8.4,1.8,2.0,0.0,0.0,H
20/01/2021,Man City,Aston Villa,J Moss,2.0588235294117645,2.2222222222222223,3.0,2.6,1.7333333333333334,2.0,1.6,1.4,1.7058823529411764,2.111111111111111,2.2,2.0,1.9333333333333333,1.75,1.6,1.4,0.7647058823529411,0.7777777777777778,0.2,0.2,1.0666666666666667,0.625,0.6,1.0,0.5294117647058824,0.6666666666666666,0.8,0.8,0.5333333333333333,0.625,0.6,0.4,3,11,2.0,1.0,1.0,3.0,13.8,16.4,5.8,6.8,7.8,11.2,7.0,7.2,1.0,1.0,0.0,0.2,H
20/01/2021,Fulham,Man United,M Atkinson,0.7058823529411765,0.6666666666666666,0.8,0.6,2.0555555555555554,2.5555555555555554,2.2,2.2,0.8235294117647058,0.6666666666666666,0.4,0.6,1.8888888888888888,2.4444444444444446,1.2,1.8,1.4705882352941178,1.4444444444444444,0.6,1.0,1.3333333333333333,1.2222222222222223,0.6,1.0,0.17647058823529413,0.3333333333333333,0.4,0.4,0.3333333333333333,0.2222222222222222,0.6,0.4,18,2,4.0,1.0,1.0,2.0,11.0,12.0,3.2,5.4,14.6,13.8,4.4,2.8,1.8,1.8,0.4,0.0,A
21/01/2021,Liverpool,Burnley,M Dean,1.8888888888888888,2.5555555555555554,1.2,2.2,0.9411764705882353,0.6666666666666666,1.2,0.8,2.0555555555555554,2.3333333333333335,1.6,2.0,0.5294117647058824,0.4444444444444444,0.6,0.2,1.1666666666666667,0.8888888888888888,0.4,0.4,1.2941176470588236,1.5555555555555556,0.8,1.4,0.3333333333333333,0.3333333333333333,0.6,0.6,0.35294117647058826,0.4444444444444444,0.2,0.4,4,17,4.0,1.0,1.0,4.0,15.2,10.0,3.6,3.0,11.8,12.4,8.2,4.6,1.6,1.6,0.0,0.0,A
23/01/2021,Aston Villa,Newcastle,S Hooper,1.625,1.4285714285714286,1.4,0.8,1.0555555555555556,0.8888888888888888,0.2,0.6,1.8125,2.142857142857143,1.6,1.4,1.0,0.8888888888888888,0.2,0.8,1.125,1.5714285714285714,1.0,1.8,1.6666666666666667,1.6666666666666667,1.6,2.2,0.5,0.42857142857142855,0.4,0.4,0.16666666666666666,0.2222222222222222,0.2,0.2,11,15,1.0,3.0,3.0,0.0,13.2,6.8,6.2,2.0,9.6,10.2,5.4,3.0,1.2,1.4,0.2,0.2,H
26/01/2021,Crystal Palace,West Ham,S Attwell,1.2105263157894737,1.3333333333333333,1.0,1.0,1.6842105263157894,1.5555555555555556,2.2,2.0,1.1578947368421053,1.2222222222222223,0.6,0.8,1.4210526315789473,1.3333333333333333,1.2,0.8,1.736842105263158,1.6666666666666667,1.6,2.2,1.1578947368421053,1.2222222222222223,0.6,0.8,0.15789473684210525,0.2222222222222222,0.4,0.2,0.3684210526315789,0.4444444444444444,0.6,0.6,13,7,0.0,1.0,0.0,3.0,8.0,11.8,2.6,4.4,10.6,10.0,2.6,4.4,1.2,0.6,0.0,0.0,A
26/01/2021,Newcastle,Leeds,A Taylor,1.0,1.2222222222222223,0.2,1.0,1.2777777777777777,1.3333333333333333,1.2,1.2,0.9473684210526315,1.1111111111111112,0.2,0.8,1.6666666666666667,1.8888888888888888,1.6,1.8,1.6842105263157894,1.6666666666666667,1.6,1.2,1.8888888888888888,2.2222222222222223,2.0,2.4,0.15789473684210525,0.1111111111111111,0.2,0.2,0.3333333333333333,0.4444444444444444,0.4,0.4,16,12,0.0,2.0,4.0,0.0,6.8,13.4,1.8,4.0,11.4,9.0,3.2,7.4,1.6,0.6,0.2,0.0,A
26/01/2021,Southampton,Arsenal,K Friend,1.6111111111111112,1.7777777777777777,1.0,1.4,1.4210526315789473,1.4444444444444444,2.6,1.4,1.4444444444444444,1.5555555555555556,0.2,1.2,1.2105263157894737,1.2222222222222223,2.2,1.2,1.1666666666666667,1.0,0.6,0.8,1.0,0.8888888888888888,0.2,0.8,0.4444444444444444,0.6666666666666666,0.6,0.6,0.3684210526315789,0.5555555555555556,0.8,0.6,10,11,0.0,2.0,2.0,4.0,7.0,15.6,2.8,6.4,10.6,8.0,3.8,6.0,1.6,1.0,0.0,0.0,A
26/01/2021,West Brom,Man City,C Kavanagh,0.5789473684210527,0.5555555555555556,0.8,0.6,2.111111111111111,1.875,3.0,2.0,0.7894736842105263,0.5555555555555556,1.0,0.4,1.7222222222222223,1.25,2.4,1.0,2.263157894736842,2.6666666666666665,2.8,3.4,0.7222222222222222,0.75,0.2,0.6,0.10526315789473684,0.2222222222222222,0.0,0.2,0.5555555555555556,0.375,0.8,0.6,19,2,1.0,6.0,2.0,0.0,6.8,17.2,2.8,6.6,8.6,7.6,2.0,9.0,0.8,0.6,0.0,0.0,A
